112.27.235.94,#genre#
CCTV1,http://183.222.242.31:8088/hls/12/index.m3u8
CCTV1,http://183.222.242.31:8088/hls/13/index.m3u8
CCTV1,http://183.222.242.31:8088/hls/14/index.m3u8
CCTV1,http://183.222.242.31:8088/hls/15/index.m3u8
CCTV1,https://live.mxdyeah.top/live.php?id=cctv1HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv10HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv11HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv12HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctvseHD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv15HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv16HD
CCTV1,https://live.mxdyeah.top/live.php?id=cctv17HD
CCTV1,https://live.mxdyeah.top/live.php?id=CCTV16_4K
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226169/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226145/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226128/1.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225738/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226147/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226120/1.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/12/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/13/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/14/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8
CCTV1,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8
CCTV1,http://sh.lnott.top:880/dx10.m3u8
CCTV1,http://sh.lnott.top:880/dx11.m3u8
CCTV1,http://sh.lnott.top:880/dx12.m3u8
CCTV1,http://sh.lnott.top:880/dx13.m3u8
CCTV1,http://sh.lnott.top:880/dx14.m3u8
CCTV1,http://sh.lnott.top:880/dx15.m3u8
CCTV1,http://sh.lnott.top:880/dx201.m3u8
CCTV1,http://sh.lnott.top:880/dx17.m3u8
CCTV1,http://sh.lnott.top:880/dx01.m3u8
分区7,#genre#
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv13HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv14HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV1,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV1,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CCTV1,http://101.35.240.114:88/live.php?id=CCTV1
CCTV1,http://101.35.240.114:88/live.php?id=CCTV10
CCTV1,http://148.135.93.213/live.php?id=CCTV11
CCTV1,http://101.35.240.114:88/live.php?id=CCTV12
CCTV1,http://148.135.93.213/live.php?id=CCTV13
CCTV1,http://101.35.240.114:88/live.php?id=CCTV14
CCTV1,http://148.135.93.213/live.php?id=CCTV15
CCTV1,http://101.35.240.114:88/live.php?id=CCTV16
CCTV1,http://148.135.93.213/live.php?id=CCTV17
CCTV1,http://218.13.14.6:60050/tsfile/live/1001_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1010_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1011_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1012_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1013_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1014_1.m3u8
CCTV1,http://218.13.14.6:60050/tsfile/live/1015_1.m3u8
CCTV1,http://www.lizhinas.top:1009/rtp/239.252.220.237:5140
CCTV1,http://tv.20191209.xyz:37377/migu/673168256.m3u8?migutoken=eb3fbda758006d66837b5b6ef1b7ab6847a99f05f6b3303861d81e6e1335349499a40c8479d9a801327519db10547f9870398da6796159db51812e236c1b6c07d2c0f7e5bc32101c9cc222dc
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV1,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8
CCTV1,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8
CCTV1,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8
CCTV1,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV1,http://39.164.160.249:9901/tsfile/live/0014_1.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8
CCTV1,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8
CCTV1,https://cc06.tv12.xyz/1.m3u8
CCTV1,https://cc06.tv12.xyz/11.m3u8
CCTV1,https://cc06.tv12.xyz/12.m3u8
CCTV1,https://cc06.tv12.xyz/13.m3u8
CCTV1,https://cc06.tv12.xyz/14.m3u8
CCTV1,https://cc06.tv12.xyz/15.m3u8
CCTV1,https://cc06.tv12.xyz/16.m3u8
CCTV1,https://cc06.tv12.xyz/17.m3u8
CCTV1,https://httop.top/ysp-cctv1
CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
CCTV1,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Epd7QgO4HFWH0z34SUb2Vs%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192714%2C%2C%2C20240420192714%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,http://yc.myds.me:35455/gaoma/cctv1.m3u8
CCTV1,http://nas.suntao.online:35455/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,https://httop.top/ysp-cctv10
CCTV1,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教
CCTV1,http://goo.bkpcp.top/mg/cctv10
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV1,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86
CCTV1,http://www.freetv.top/migu/624878405.m3u8?migutoken=994dc87ce4767211215bbc02fa208301259959a2d995deb9996c41b650e244fc75c3d5bae41d623bed5ba96aa38c7ea483d856771c119f74e8bb93fb60dc8304e146d0bf46405e88554d84e414
CCTV1,http://yc.myds.me:35455/gaoma/cctv10.m3u8
CCTV1,https://httop.top/ysp-cctv11
CCTV1,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565
CCTV1,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8
CCTV1,http://yc.myds.me:35455/gaoma/cctv11.m3u8
CCTV1,https://stream1.freetv.fun/522d8760b9c0e8172aefbf6b1aac7030daf6f613fabce8b1d00a15416ad0b052.m3u8
CCTV1,https://httop.top/ysp-cctv12
CCTV1,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731
CCTV1,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法
CCTV1,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV1,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUb
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV1,https://httop.top/ysp-cctv13
CCTV1,http://106.53.99.30/tv/cctv13.php
CCTV1,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV1,http://j.x.bkpcp.top/jx/CCTV13HD
CCTV1,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV1,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV1,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8
CCTV1,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec
CCTV1,https://event.pull.hebtv.com/jishi/cp2.m3u8#rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135
CCTV1,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732
CCTV1,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv14
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
分区8,#genre#
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV1,http://www.freetv.top/migu/624878440.m3u8?migutoken=303d044cf07163e1e2e8e4ecc8b6696ed836301cf573b626d3c00ec50cd362cc5e6a93afc2fd102cb883155554597d14eaa697edc9b0a30e56fc0115f81d8fbb8b87129e5bedad7d2173178f03
CCTV1,http://yc.myds.me:35455/gaoma/cctv14.m3u8
CCTV1,https://httop.top/ysp-cctv15
CCTV1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV1,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV1,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227175/index.m3u8
CCTV1,http://yc.myds.me:35455/gaoma/cctv15.m3u8
CCTV1,http://zqh2333.top:2222/rtp/239.93.55.54:5140
CCTV1,https://httop.top/ysp-cctv14
CCTV1,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226100
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226887/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV1,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000016/index.m3u8
CCTV1,http://yc.myds.me:35455/gaoma/cctv16.m3u8
CCTV1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226233/index.m3u8
CCTV1,http://zqh2333.top:2222/rtp/239.93.24.92:5140
CCTV1,https://httop.top/ysp-cctv17
CCTV1,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765
CCTV1,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225765/index.m3u8
CCTV1,https://www.freetv.top/migu/673168256.m3u8?migutoken=e7dc493273bb331a8b7e0d3c475924ad4706b90f18fd4775c1c134103274e9ad9d59015289e02877b65420a149fcae4f793ded0177cc600ac79d9a95a234e4a8db198072e6973c4a14c05c9dc6
CCTV1,http://yc.myds.me:35455/gaoma/cctv17.m3u8
CCTV1,http://nas.suntao.online:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV1,https://stream1.freetv.fun/d8c678257099a8f24e3bb33a4f9059014ddf1de229ef366a1870f56c11b57c90.m3u8
CCTV1,http://183.196.25.171:808/hls/11/index.m3u8
CCTV1,https://piccpndks.v.kcdnvip.com/audio/cctv15_2/index.m3u8
CCTV1,https://piccpndks.v.kcdnvip.com/audio/cctv16_2/index.m3u8
CCTV1,http://183.196.25.171:808/hls/93/index.m3u8
CCTV1,http://p.ytelc.com/169l/0/cctv.php?id=cctv15
CCTV1,http://p.ytelc.com/169l/0/cctv.php?id=cctv16
CCTV1,http://p.ytelc.com/169l/0/cctv.php?id=cctv17
CCTV1,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k
CCTV1,http://ygbh.site/php/bfgd.php?id=488
CCTV1,http://ygbh.site/php/bfgd.php?id=129
CCTV1,http://ygbh.site/php/bfgd.php?id=130
CCTV1,http://ygbh.site/php/bfgd.php?id=131
CCTV1,http://ygbh.site/php/bfgd.php?id=067
CCTV1,http://ygbh.site/php/bfgd.php?id=132
CCTV1,http://ygbh.site/php/bfgd.php?id=133
CCTV1,http://ygbh.site/php/bfgd.php?id=204
CCTV1,http://39.135.133.132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV1,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV1,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV1,http://39.135.135.59/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV1,http://39.135.133.173/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV1,http://39.134.65.87/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV1,http://39.135.133.139/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV1,http://39.135.135.88/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv1
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv10
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv11
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv12
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv13
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv14
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv15
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv17
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv1
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv10
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv11
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv12
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv13
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv14
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv15
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv16
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv17
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CCTV1,http://148.135.93.213:81/live.php?id=CCTV1
CCTV1,http://148.135.93.213:81/live.php?id=CCTV10
CCTV1,http://148.135.93.213:81/live.php?id=CCTV11
CCTV1,http://148.135.93.213:81/live.php?id=CCTV12
CCTV1,http://148.135.93.213:81/live.php?id=CCTV13
CCTV1,http://148.135.93.213:81/live.php?id=CCTV14
CCTV1,http://148.135.93.213:81/live.php?id=CCTV15
CCTV1,http://148.135.93.213:81/live.php?id=CCTV16
CCTV1,http://148.135.93.213:81/live.php?id=CCTV17
CCTV1,https://node1.olelive.com:6443/live/CCTV1HD/hls.m3u8
CCTV1,https://node1.olelive.com:6443/live/CCTV10HD/hls.m3u8
CCTV1,https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8
CCTV1,https://node1.olelive.com:6443/live/CCTV17HD/hls.m3u8
分区CCTV2,#genre#
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV2,https://cc06.tv12.xyz/2.m3u8
CCTV2,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225588
CCTV2,http://goo.bkpcp.top/mg/CCTV2
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV2,http://yc.myds.me:35455/gaoma/cctv2.m3u8
CCTV2,http://183.94.1.118:8801/tsfile/live/0002_1.m3u8
CCTV2,http://120.192.226.35:8009/hls/502/index.m3u8
CCTV2,http://123.182.60.29:9002/hls/2/index.m3u8
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
CCTV2,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://36.105.100.208:35455/gaoma/cctv2.m3u8
CCTV2,http://iptv.0564.org:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,http://mh0.asia:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,http://3501776.xyz:35455/gaoma/cctv2.m3u8
CCTV2,https://api.olelive.com/dis/live/CCTV2HD/hls.m3u8
CCTV2,http://fm1077.serv00.net/Smart.php?id=cctv2
CCTV2,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV2,http://[2409:8087:1a01:df::406f]:80/wh7f454c46tw1241164675_1575082505/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8?icpid=88888888&RTS=1713968070&from=4&hms_devid=692&prioritypopid=4&online=1713968070&vqe=3
CCTV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226230/1.m3u8
CCTV2,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8
CCTV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?
CCTV2,http://183.222.242.31:8088/hls/2/index.m3u8
CCTV2,https://live.mxdyeah.top/live.php?id=cctv2HD
CCTV2,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://120.40.39.246:352/newlive/live/hls/2/live.m3u8
CCTV2,http://sh.lnott.top:880/dx02.m3u8
CCTV2,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV2,http://148.135.93.213/live.php?id=CCTV2
CCTV2,http://218.13.14.6:60050/tsfile/live/1002_1.m3u8
CCTV2,http://39.164.160.249:9901/tsfile/live/0002_1.m3u8
CCTV2,https://cc06.tv12.xyz/2.m3u8
CCTV2,https://httop.top/ysp-cctv2
CCTV2,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225588
CCTV2,http://goo.bkpcp.top/mg/CCTV2
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV2,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV2,http://[2409:8087:1a01:df::406f]:80/wh7f454c46tw1241164675_1575082505/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8?icpid=88888888&RTS=1713968070&from=4&hms_devid=692&prioritypopid=4&online=1713968070&vqe=3
CCTV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226230/1.m3u8
CCTV2,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV2,http://ygbh.site/php/bfgd.php?id=061
CCTV2,http://39.135.133.177/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv2
CCTV2,http://t.061899.xyz/tl/dq.php?id=cctv2
CCTV2,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://148.135.93.213:81/live.php?id=CCTV2
CCTV2,https://node1.olelive.com:6443/live/CCTV2HD/hls.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
